filename,width,height,class,xmin,ymin,xmax,ymax
psoriasis-guttata-c3b3-psoriasis-en-gotas-afectacic3b3n-generalizada-del-tronco-dr-lauzurica-dermatc3b3logo-www-lauzuricaderma-com_jpg.rf.5451296f90249d271498447f02f2b131.jpg,640,640,Psoriasis Guttata,0,0,623,638
psoriasis-102_jpg.rf.5644c4f94882a95519cd3ee07cc001c0.jpg,640,640,Psoriasis Vulgar,2,1,640,640
psoriasis-palms-soles-82_jpg.rf.563cde4e0386a285cda192b644bc6612.jpg,640,640,Psoriasis Pustulosa,13,0,635,628
Psoriasis-penis-25_jpg.rf.56d60a78c084222e1fcf3f620aed6377.jpg,640,640,Psoriasis Inversa,0,16,523,579
psoriasis-digits-4_jpg.rf.56dc33c31fe0f5b3381c6614be65bcc0.jpg,640,640,Psoriasis Pustulosa,441,527,637,631
psoriasis-digits-4_jpg.rf.56dc33c31fe0f5b3381c6614be65bcc0.jpg,640,640,Psoriasis Pustulosa,31,0,587,640
psoriasis-147_jpg.rf.572ac32929cea7c1e57b1472e138f2c0.jpg,640,640,Psoriasis Eritrodermica,0,0,640,640
psoriasis-67_jpg.rf.56a560eff71db1d503c867067d46e27f.jpg,640,640,Psoriasis Inversa,20,0,640,636
images_jpg.rf.57efc6ea5384083c5c27775241fc329f.jpg,640,640,Psoriasis Guttata,0,0,635,631
psoriasis-41_jpg.rf.58edfa39efb2b404d6abc7d1502e48ad.jpg,640,640,Psoriasis Eritrodermica,8,10,640,640
psoriasis-pustular-generalized-17_jpg.rf.58b573ef5f7c7ada343097c600f86fe0.jpg,640,640,Psoriasis Pustulosa,0,0,639,638
psoriasis-152_jpg.rf.56a890ffa5195a3dd85ede57e22ed169.jpg,640,640,Psoriasis Vulgar,0,5,619,640
Psoriasis-Light-Sensative-5_jpg.rf.5825e6e0ffab464e292b117417657963.jpg,640,640,Psoriasis Eritrodermica,52,0,628,637
Psoriasis-Light-Sensative-5_jpg.rf.5825e6e0ffab464e292b117417657963.jpg,640,640,Psoriasis Eritrodermica,0,0,89,637
Psoriasis-Light-Sensative-5_jpg.rf.5825e6e0ffab464e292b117417657963.jpg,640,640,Psoriasis Eritrodermica,590,0,639,637
Psoriasis-Hand-56_jpg.rf.59e4143e4f7d21bcd13170ae22ac9687.jpg,640,640,Psoriasis Vulgar,3,0,638,639
psoriasis-63_jpg.rf.59b5119ffffd2f1d29d3326898a19203.jpg,640,640,Psoriasis Inversa,2,4,640,640
psoriasis-139_jpg.rf.578213683b68e46ef832e911e7f6dc62.jpg,640,640,Psoriasis Vulgar,150,13,514,513
psoriasis-134_jpg.rf.58fd9939aadde7e702466e898bedd787.jpg,640,640,Psoriasis Vulgar,148,0,632,638
Psoriasis-Anus-12_jpg.rf.5b5eaf3c7794a10b8dabd42663958635.jpg,640,640,Psoriasis Inversa,0,0,638,638
Psoriasis-Chronic-Plaque-1611_jpg.rf.594540fe1ea9a46a20d203310242a3d9.jpg,640,640,Psoriasis Eritrodermica,7,0,578,630
Psoriasis-Light-Sensative-7_jpg.rf.5907546b0a6c8450271a3f21967af5bc.jpg,640,640,Psoriasis Eritrodermica,27,0,638,638
Psoriasis-Light-Sensative-7_jpg.rf.5907546b0a6c8450271a3f21967af5bc.jpg,640,640,Psoriasis Eritrodermica,0,0,85,490
Psoriasis-Light-Sensative-7_jpg.rf.5907546b0a6c8450271a3f21967af5bc.jpg,640,640,Psoriasis Eritrodermica,573,140,638,638
psoriasis-73_jpg.rf.5bb7a9d2b79e5688eea8ff5e9af08c68.jpg,640,640,Psoriasis Pustulosa,10,15,365,614
psoriasis-73_jpg.rf.5bb7a9d2b79e5688eea8ff5e9af08c68.jpg,640,640,Psoriasis Pustulosa,343,22,636,640
psoriasis-pustular-generalized-48_jpg.rf.5752b0d578b22f62f4e43a5269428c64.jpg,640,640,Psoriasis Eritrodermica,7,55,640,631
psoriasis-138_jpg.rf.59e2bdfbe24fa1f4ece7a19c3f619dee.jpg,640,640,Psoriasis Vulgar,152,86,531,510
psoriasis-palms-soles-163_jpg.rf.57dde7484970774b461c97da685ca220.jpg,640,640,Psoriasis Pustulosa,0,0,639,638
Psoriasis-Chronic-Plaque-101_jpg.rf.5736faa68cf91efe9425d2957827723c.jpg,640,640,Psoriasis Eritrodermica,0,0,639,638
Psoriasis-Hand-21_jpg.rf.5aa17e5e92929102dc804cf4becebb36.jpg,640,640,Psoriasis Eritrodermica,7,91,639,591
erythrodermic-psoriasis_jpg.rf.5b1814ce9b5dd51de1169bf9837b2de5.jpg,640,640,Psoriasis Eritrodermica,0,0,627,638
psoriasis-136_jpg.rf.5d8856e099864f1b40b81913d5e88886.jpg,640,640,Psoriasis Vulgar,45,20,635,619
psoriasis-palms-soles-116_jpg.rf.5b6df4f5f3b3bb837d43fae24d3f79cf.jpg,640,640,Psoriasis Pustulosa,19,16,640,640
Psoriasis-Hand-54_jpg.rf.5be93821755ab4c28d50b63c045e2960.jpg,640,640,Psoriasis Eritrodermica,0,0,626,630
Psoriasis-penis-5_jpg.rf.58fb193a46d91f9473eb14199e884e5e.jpg,640,640,Psoriasis Inversa,0,0,639,638
psoriasis-59_jpg.rf.5d84a2d2c5cc98b28fcf7f3cac1dcfbd.jpg,640,640,Psoriasis Pustulosa,275,5,620,631
psoriasis-59_jpg.rf.5d84a2d2c5cc98b28fcf7f3cac1dcfbd.jpg,640,640,Psoriasis Pustulosa,0,9,368,640
psoriasis-138_jpg.rf.5d8c833f6ac9f92f66cb488988405315.jpg,640,640,Psoriasis Vulgar,122,99,441,554
Psoriasis-Hand-38_jpg.rf.5c7703919b457d2d0e3e5fa4f8b70550.jpg,640,640,Psoriasis Pustulosa,0,0,639,638
Psoriasis-Chronic-Plaque-1871_jpg.rf.5d3d5d80f02705680766e652e0ff7fb5.jpg,640,640,Psoriasis Vulgar,0,0,640,640
Psoriasis-Chronic-Plaque-107_jpg.rf.5ca22de4a056ddb066771d2768b5a1b8.jpg,640,640,Psoriasis Vulgar,11,0,640,626
Psoriasis-Hand-8_jpg.rf.5e26b28772727b2da41856d2d426080c.jpg,640,640,Psoriasis Vulgar,0,0,639,638
psoriasis-palms-soles-127_jpg.rf.5d67c4dbe9d4445b8e46ed13e0c4b6ce.jpg,640,640,Psoriasis Pustulosa,0,0,621,636
psoriasis-43-2_jpg.rf.5e04bf3331cdf845204b450e1a1caa08.jpg,640,640,Psoriasis Eritrodermica,41,0,575,638
unnamed3_jpg.rf.5dbfa1ff3763cd8eafb3c46e8500202c.jpg,640,640,Psoriasis Guttata,0,0,638,637
Psoriasis-Hand-13_jpg.rf.5f36647357721b265fcf0979699a447f.jpg,640,640,Psoriasis Vulgar,0,8,639,640
psoriasis-palms-soles-80_jpg.rf.5fff39689e9901c55dcb6cd33a8b21c2.jpg,640,640,Psoriasis Pustulosa,0,0,633,640
c0261149-800px-wm_jpg.rf.5eba1bd857ae6997e474e45ad8944faa.jpg,640,640,Psoriasis Eritrodermica,19,0,640,638
psoriasis-147_jpg.rf.5cad08098a6034d4a3c862181bbfdf05.jpg,640,640,Psoriasis Eritrodermica,0,1,622,640
Psoriasis-Guttate-70_jpg.rf.602df2e3ebce48540dd1f0b64681dba7.jpg,640,640,Psoriasis Vulgar,0,0,639,638
psoriasis-132_jpg.rf.5fb3705381d2065efcdc36efd10a88f7.jpg,640,640,Psoriasis Vulgar,186,506,402,640
psoriasis-132_jpg.rf.5fb3705381d2065efcdc36efd10a88f7.jpg,640,640,Psoriasis Vulgar,143,194,493,484
psoriasis-132_jpg.rf.5fb3705381d2065efcdc36efd10a88f7.jpg,640,640,Psoriasis Vulgar,119,89,417,219
psoriasis-132_jpg.rf.5fb3705381d2065efcdc36efd10a88f7.jpg,640,640,Psoriasis Vulgar,418,61,541,189
Psoriasis-penis-9_jpg.rf.5e3f68b1cacfbc8feac641b5324a7dad.jpg,640,640,Psoriasis Inversa,49,97,640,621
c0261149-800px-wm_jpg.rf.5d923f2f5fa6d0998b7cf41453c7a008.jpg,640,640,Psoriasis Eritrodermica,0,2,633,640
psoriasis-72_jpg.rf.5e8351cc7b48ce07eb168f466caa6e35.jpg,640,640,Psoriasis Vulgar,0,0,338,638
psoriasis-72_jpg.rf.5e8351cc7b48ce07eb168f466caa6e35.jpg,640,640,Psoriasis Vulgar,338,0,638,638
psoriasis-palms-soles-97_jpg.rf.61b857b56f095400fcab2312c20632d4.jpg,640,640,Psoriasis Pustulosa,5,28,640,640
psoriasis-43-1_jpg.rf.5df356bb0166d076ce87ec76392c03d7.jpg,640,640,Psoriasis Eritrodermica,0,0,316,632
psoriasis-43-1_jpg.rf.5df356bb0166d076ce87ec76392c03d7.jpg,640,640,Psoriasis Eritrodermica,321,0,591,615
Psoriasis-Guttate-112_jpg.rf.615796b3896cb5a191e24bf325543ac4.jpg,640,640,Psoriasis Guttata,0,0,638,628
Psoriasis-Chronic-Plaque-1612_jpg.rf.604e431c9216bdf0b6139755d0ec5529.jpg,640,640,Psoriasis Eritrodermica,79,0,638,638
Psoriasis-Anus-5_jpg.rf.5e6773d9398c38f22d21700a6c8a82f2.jpg,640,640,Psoriasis Inversa,0,0,639,638
Psoriasis-Hand-32_jpg.rf.619c294a89cf70773adcccc49371f2b3.jpg,640,640,Psoriasis Pustulosa,0,0,628,622
psoriasis-pustular-generalized-8_jpg.rf.60033f619833ab0ae6fa727e4e600b69.jpg,640,640,Psoriasis Pustulosa,0,0,639,638
Psoriasis-Chronic-Plaque-155_jpg.rf.5efbb8f0fd377916a37be24fc41a23ad.jpg,640,640,Psoriasis Vulgar,0,0,639,638
Psoriasis-Chronic-Plaque-118_jpg.rf.604dddb5c0cb8fddd930a5fba4b1ab9f.jpg,640,640,Psoriasis Vulgar,0,58,639,638
Erythroderma_jpg.rf.62aa77a6a42a48e2b9505964e9576306.jpg,640,640,Psoriasis Eritrodermica,0,0,565,623
jrdt-9-099-002_jpg.rf.60d47885fd227f25434f4a14902ca6b7.jpg,640,640,Psoriasis Eritrodermica,7,26,615,640
Psoriasis-Chronic-Plaque-90_jpg.rf.61519864935b6f6d663d70091dcab8cd.jpg,640,640,Psoriasis Vulgar,17,0,640,640
jrdt-9-099-001_jpg.rf.6247849dda6b4fb21f4112e4254850bf.jpg,640,640,Psoriasis Eritrodermica,30,15,609,640
Psoriasis-Chronic-Plaque-190_jpg.rf.62c81969ab802e0711ef11f58fb45bde.jpg,640,640,Psoriasis Eritrodermica,5,0,640,638
psoriasis-palms-soles-194_jpg.rf.617d19b6a7cff5adae21935c815bebaf.jpg,640,640,Psoriasis Pustulosa,0,45,299,563
psoriasis-palms-soles-194_jpg.rf.617d19b6a7cff5adae21935c815bebaf.jpg,640,640,Psoriasis Pustulosa,291,81,605,570
psoriasis-erythrodermic-34_jpg.rf.63c7e60a505ab18306eb82dec1d55dce.jpg,640,640,Psoriasis Eritrodermica,21,96,640,616
Figure_8-7_jpg.rf.66344e154de4c633ed1230130e4564be.jpg,640,640,Psoriasis Eritrodermica,0,8,637,640
Psoriasis-Chronic-Plaque-168_jpg.rf.668e0075e9e5d0f328b7dca4f60c95ec.jpg,640,640,Psoriasis Guttata,5,0,640,635
psoriasis-palms-soles-157_jpg.rf.634ded349c89feaf469cf14a8b419aa0.jpg,640,640,Psoriasis Pustulosa,0,0,277,637
psoriasis-palms-soles-157_jpg.rf.634ded349c89feaf469cf14a8b419aa0.jpg,640,640,Psoriasis Pustulosa,300,0,638,637
psoriasis-pustular-generalized-52_jpg.rf.647e79a50c3e13ee66e972bc6926077d.jpg,640,640,Psoriasis Eritrodermica,0,1,625,640
Psoriasis-Guttate-31_jpg.rf.64777d4ffbe8e1ab0814f4bbca7dfd2f.jpg,640,640,Psoriasis Guttata,5,2,640,640
Psoriasis-Guttate-27_jpg.rf.64dc899a6a0d26b35830de6b1b0fc3ab.jpg,640,640,Psoriasis Guttata,0,0,638,639
psoriasis-palms-soles-150_jpg.rf.6608386ab5ec86d934d2b3ab238e39e7.jpg,640,640,Psoriasis Pustulosa,30,64,563,624
Psoriasis-Anus-4_jpg.rf.68e08683315d8fface4184626ae26b37.jpg,640,640,Psoriasis Inversa,0,0,638,639
psoriasis-127_jpg.rf.65638d33d1a3b474e836d4f8931c4363.jpg,640,640,Psoriasis Vulgar,68,0,619,639
psoriasis-130_jpg.rf.67758da431001afe1d45abff745738d4.jpg,640,640,Psoriasis Vulgar,32,0,586,639
psoriasis-39_jpg.rf.67014f430301c50c7153658545c3b003.jpg,640,640,Psoriasis Vulgar,1,0,628,622
psoriasis-palms-soles-143_jpg.rf.64ce84e97f066549bdb6859355f9684b.jpg,640,640,Psoriasis Pustulosa,73,2,545,640
Psoriasis-Chronic-Plaque-129_jpg.rf.66e46dff684beb031734078e43f2cde7.jpg,640,640,Psoriasis Vulgar,0,14,614,640
Psoriasis-Hand-22_jpg.rf.68424fa75d2a51835ad90a8f7e587b66.jpg,640,640,Psoriasis Eritrodermica,7,50,568,555
Psoriasis-Chronic-Plaque-141_jpg.rf.68d82d746bc0683b4749f14c1b57e754.jpg,640,640,Psoriasis Vulgar,0,0,639,638
Psoriasis-Chronic-Plaque-155_jpg.rf.68c21c36097dc0b40f10419df1b505c3.jpg,640,640,Psoriasis Vulgar,0,0,638,627
Psoriasis-Chronic-Plaque-140_jpg.rf.6831eee0f191fe7422eb82403f80e467.jpg,640,640,Psoriasis Vulgar,0,0,639,638
Psoriasis-Hand-25_jpg.rf.66f0e4e3e1b776186139220f63ef273d.jpg,640,640,Psoriasis Pustulosa,9,19,639,623
psoriasis-83_jpg.rf.67d91daa62640899f289727b5281b90a.jpg,640,640,Psoriasis Inversa,0,0,638,638
Psoriasis-Chronic-Plaque-154_jpg.rf.696c6edf4c9d483e0b859d950bcae7dd.jpg,640,640,Psoriasis Vulgar,0,0,637,615
unnamed_jpg.rf.6486bb43bd256abb3c06f5afc05555c3.jpg,640,640,Psoriasis Guttata,0,39,633,565
erythrodermic-psoriasis_jpg.rf.6a387676214da90a5dc5d67b43738440.jpg,640,640,Psoriasis Eritrodermica,0,0,634,637
Psoriasis-Hand-25_jpg.rf.663803a6a20f6aa99a8a397a9868f627.jpg,640,640,Psoriasis Pustulosa,0,48,599,640
Psoriasis-Chronic-Plaque-98_jpg.rf.6b363267eadb82056d9b02ae55cdd703.jpg,640,640,Psoriasis Vulgar,0,0,639,638
Psoriasis-Chronic-Plaque-128_jpg.rf.689472ef8f9c34c0fde0e6bc9316acb3.jpg,640,640,Psoriasis Vulgar,0,0,639,638
Psoriasis-Anus-10_jpg.rf.6474912463d07d955fe7f1635273829a.jpg,640,640,Psoriasis Inversa,0,3,636,640
psoriasis-81_jpg.rf.6a7111315e686f73d9716c483e8414f0.jpg,640,640,Psoriasis Pustulosa,23,8,640,640
psoriasis-62-1_jpg.rf.6a5f53edb4a44f41ed3f53c91dca0a41.jpg,640,640,Psoriasis Eritrodermica,0,8,638,640
psoriasis-89_jpg.rf.6856feb02dd01c105d0d5afc3d12c629.jpg,640,640,Psoriasis Pustulosa,0,0,639,639
psoriasis-erythrodermic-34_jpg.rf.6be06fa3cce32383306e2f3d7ef22b81.jpg,640,640,Psoriasis Eritrodermica,7,91,639,591
psoriasis-158_jpg.rf.6b5fa57bf03c82dc4e7efda8600aa100.jpg,640,640,Psoriasis Inversa,0,0,583,620
Psoriasis-Chronic-Plaque-110_jpg.rf.6be31fe20c74b7413b37acf2840b9e31.jpg,640,640,Psoriasis Vulgar,0,0,640,631
psoriasis-109_jpg.rf.6b5a51b06d4c26d4cb5d593e904948f7.jpg,640,640,Psoriasis Vulgar,33,34,630,640
376457_jpg.rf.6645ae57af49419960939bb172df59c5.jpg,640,640,Psoriasis Eritrodermica,0,0,639,639
Psoriasis-Chronic-Plaque-167_jpg.rf.6da055c5e47ce1f49e2d2cbe6e3aa78f.jpg,640,640,Psoriasis Vulgar,0,0,638,638
Psoriasis-inversus-7_jpg.rf.6e9fa964806c01384a4480afbd64a1fd.jpg,640,640,Psoriasis Inversa,0,0,623,623
Psoriasis-inversus-7_jpg.rf.6e9fa964806c01384a4480afbd64a1fd.jpg,640,640,Psoriasis Inversa,0,288,610,640
psoriasis-36-2_jpg.rf.6e67b45746545286a0cfe6a873a3dec8.jpg,640,640,Psoriasis Vulgar,0,0,635,638
psoriasis-114_jpg.rf.6e8bdd5e2653bd2a66a86eac5bce2108.jpg,640,640,Psoriasis Vulgar,30,81,640,546
182-01_jpg.rf.6d245c302d491096f48690ccea3945e1.jpg,640,640,Psoriasis Guttata,4,0,638,637
psoriasis-palms-soles-126_jpg.rf.6d2443bafd7541fe7cb2699eac3dcf1d.jpg,640,640,Psoriasis Vulgar,0,0,353,638
psoriasis-palms-soles-126_jpg.rf.6d2443bafd7541fe7cb2699eac3dcf1d.jpg,640,640,Psoriasis Vulgar,329,0,639,638
Psoriasis-Chronic-Plaque-163_jpg.rf.6f92db10371137527e97385ede05c5ef.jpg,640,640,Psoriasis Guttata,3,26,640,640
psoriasis-44-1_jpg.rf.6e8446cfc1b10ccbec885963adb18345.jpg,640,640,Psoriasis Eritrodermica,0,2,640,640
psoriasis-125_jpg.rf.70c1ff1947e455f876c2aaf656244287.jpg,640,640,Psoriasis Pustulosa,0,0,639,638
Psoriasis-Chronic-Plaque-149_jpg.rf.6eda33bf002c481e384723d4a7d22f2b.jpg,640,640,Psoriasis Vulgar,5,0,640,638
Erythrodermic-psoriasis-on-legs-300x279_jpg.rf.7037639ffed34bf0809080091af0ac10.jpg,640,640,Psoriasis Eritrodermica,0,0,228,622
Erythrodermic-psoriasis-on-legs-300x279_jpg.rf.7037639ffed34bf0809080091af0ac10.jpg,640,640,Psoriasis Eritrodermica,301,0,599,628
Psoriasis-Hand-12_jpg.rf.6ff58b8699d13900d9116439f6d85060.jpg,640,640,Psoriasis Pustulosa,6,40,640,640
psoriasis-57_jpg.rf.6d874561d5947d8eff61e27a29830e7c.jpg,640,640,Psoriasis Pustulosa,14,0,640,640
psoriasis-158_jpg.rf.707bb138a3fd25eb87d5fbcdcf452c09.jpg,640,640,Psoriasis Inversa,43,0,640,617
Psoriasis-Guttate-92_jpg.rf.6e03a4dc3df4eb5c650c814c6d301642.jpg,640,640,Psoriasis Guttata,0,1,639,640
psoriasis-146_jpg.rf.6d5a0680abc44e83e279490f431f7d75.jpg,640,640,Psoriasis Eritrodermica,0,0,555,640
psoriasis-146_jpg.rf.6d5a0680abc44e83e279490f431f7d75.jpg,640,640,Psoriasis Eritrodermica,494,18,622,614
psoriasis-146_jpg.rf.6d5a0680abc44e83e279490f431f7d75.jpg,640,640,Psoriasis Eritrodermica,0,84,78,607
images_jpg.rf.70acb84d2205c3bbeabc03075b115f81.jpg,640,640,Psoriasis Guttata,0,0,638,637
psoriasis-143_jpg.rf.6bf1a227e7ca6fab336185a1c397c66b.jpg,640,640,Psoriasis Inversa,0,10,616,640
Psoriasis-Chronic-Plaque-143_jpg.rf.7093638d1d1f8a2d4a648a0238d98d33.jpg,640,640,Psoriasis Vulgar,1,0,640,640
psoriasis-pustular-generalized-66_jpg.rf.6d3cfc1f94634ec433de64c0590a7d40.jpg,640,640,Psoriasis Pustulosa,2,32,640,640
psoriasis-palms-soles-83_jpg.rf.70c2d6732ae209022c8142d4ff3b0ad8.jpg,640,640,Psoriasis Pustulosa,3,56,616,640
psoriasis-pustular-generalized-9_jpg.rf.6f3132e0ae11c0e65c7d77124886c1a3.jpg,640,640,Psoriasis Guttata,0,4,635,640
Psoriasis-inversus-1_jpg.rf.6f5779b8e29874fc9b513591e5832523.jpg,640,640,Psoriasis Inversa,0,24,633,640
psoriasis-palms-soles-179_jpg.rf.6f3b46701ab13de4152cd2ccf7b53f33.jpg,640,640,Psoriasis Pustulosa,28,0,640,568
psoriasis-43-1_jpg.rf.715d11d7f4a1bf110189c9d4d43466dc.jpg,640,640,Psoriasis Eritrodermica,0,0,318,639
psoriasis-43-1_jpg.rf.715d11d7f4a1bf110189c9d4d43466dc.jpg,640,640,Psoriasis Eritrodermica,323,0,596,639
1093_2_jpg.rf.716eacd5769d328a6692dee88c446267.jpg,640,640,Psoriasis Eritrodermica,40,23,580,639
c0037209-800px-wm_jpg.rf.722a2ef329319429e82d8c685ac93aa5.jpg,640,640,Psoriasis Eritrodermica,4,0,639,639
psoriasis-palms-soles-15_jpg.rf.6e94fa1b4a0da3dcfe9e7884c2c165f9.jpg,640,640,Psoriasis Vulgar,0,0,638,639
psoriasis-palms-soles-103_jpg.rf.70a3f67c3b2411f573f77c6aa2953719.jpg,640,640,Psoriasis Vulgar,0,0,639,638
Psoriasis-HIV-3_jpg.rf.723f916c51c675d4019a8eaf6db212a2.jpg,640,640,Psoriasis Guttata,0,0,635,628
psoriasis-36_jpg.rf.7105abeb71736a5dc9152586bdaa2525.jpg,640,640,Psoriasis Vulgar,272,0,620,617
psoriasis-36_jpg.rf.7105abeb71736a5dc9152586bdaa2525.jpg,640,640,Psoriasis Vulgar,0,0,300,638
Psoriasis-Guttate-92_jpg.rf.742bfa6c30d6c82f0c06ab7e6f24e301.jpg,640,640,Psoriasis Guttata,0,0,639,638
psoriasis-55_jpg.rf.7333956a295f1ffb886650a74c6bc4dc.jpg,640,640,Psoriasis Eritrodermica,0,8,637,640
psoriasis-87_jpg.rf.74330cde0bedef7ea28566f2be65354f.jpg,640,640,Psoriasis Pustulosa,7,3,640,640
psoriasis-47_jpg.rf.726c07685ec60e929ea90e8b5fb3db2f.jpg,640,640,Psoriasis Eritrodermica,3,0,640,640
Psoriasis-Chronic-Plaque-139_jpg.rf.74a5de8420525577e0fec25a896c8a5f.jpg,640,640,Psoriasis Eritrodermica,0,1,639,640
psoriasis-pustular-generalized-17_jpg.rf.744216a1938e2a28da1a55e2cc4e41ba.jpg,640,640,Psoriasis Pustulosa,0,2,639,640
F1-large_jpg.rf.7377f91a5b1c45ee89be5c191a4134d5.jpg,640,640,Psoriasis Eritrodermica,7,0,640,631
Psoriasis-penis-19_jpg.rf.77c553c9fb201ca8fc685263a692d48c.jpg,640,640,Psoriasis Inversa,0,0,639,638
Psoriasis-penis-19_jpg.rf.77c553c9fb201ca8fc685263a692d48c.jpg,640,640,Psoriasis Inversa,186,0,639,638
psoriasis-pustular-generalized-30_jpg.rf.779d5cd03316406038fe71a126cd223f.jpg,640,640,Psoriasis Eritrodermica,117,13,612,640
psoriasis-palms-soles-110_jpg.rf.74c65b8884e00169aa3faa823e96e36a.jpg,640,640,Psoriasis Pustulosa,0,0,639,638
Psoriasis-penis-23_jpg.rf.785b2a5732f7fe4ce05bd8a6892d7ab6.jpg,640,640,Psoriasis Inversa,97,0,639,638
Psoriasis-penis-3_jpg.rf.770c0fe94cf4c016863dfd81890fcc15.jpg,640,640,Psoriasis Inversa,185,33,600,580
Psoriasis-Chronic-Plaque-175_jpg.rf.79f2eedb054c73f3c47faf9a4681eec9.jpg,640,640,Psoriasis Inversa,0,43,638,639
psoriasis-palms-soles-166_jpg.rf.74b303584fe3a1c2eb7cdbad7fae48f5.jpg,640,640,Psoriasis Pustulosa,0,0,636,623
Psoriasis-Guttate-122_jpg.rf.790800c0f563aa82b5ef0c1755615216.jpg,640,640,Psoriasis Guttata,0,18,633,640
psoriasis-palms-soles-156_jpg.rf.78c1cbe96b2e1027a50916e2d0965367.jpg,640,640,Psoriasis Pustulosa,41,0,621,632
images1_jpg.rf.7a381700ccd054078e01bb73cb24259c.jpg,640,640,Psoriasis Guttata,0,18,618,640
Psoriasis-Chronic-Plaque-180_jpg.rf.751775e3f48053c294823c4b58882705.jpg,640,640,Psoriasis Vulgar,433,0,640,542
Psoriasis-Chronic-Plaque-180_jpg.rf.751775e3f48053c294823c4b58882705.jpg,640,640,Psoriasis Vulgar,6,0,460,629
psoriasis-136_jpg.rf.7a42a3b7d9735b2ffbcfab87a7c0eec6.jpg,640,640,Psoriasis Vulgar,66,0,640,585
Psoriasis-Chronic-Plaque-198_jpg.rf.75a0df18821b59e74949498deed06ffb.jpg,640,640,Psoriasis Vulgar,42,0,573,638
Psoriasis-inversus-16_jpg.rf.75cd1fd042fe87c8bc2557aca6a96741.jpg,640,640,Psoriasis Inversa,4,0,640,513
Erythrodermic-psoriasis-on-legs-300x279_jpg.rf.76b0cc779bbd53be2b9db035e18931e5.jpg,640,640,Psoriasis Eritrodermica,403,0,638,638
Erythrodermic-psoriasis-on-legs-300x279_jpg.rf.76b0cc779bbd53be2b9db035e18931e5.jpg,640,640,Psoriasis Eritrodermica,9,0,311,638
1093_2_jpg.rf.7590c4fd47c80aa3328525db2520c3eb.jpg,640,640,Psoriasis Eritrodermica,31,2,580,630
psoriasis-palms-soles-165_jpg.rf.76636418f4514a597b9540dae0c26e6b.jpg,640,640,Psoriasis Pustulosa,0,0,633,638
psoriasis-130_jpg.rf.7694f57e98e5f03036993c0d602ad48c.jpg,640,640,Psoriasis Vulgar,36,17,600,640
Psoriasis-inversus-14_jpg.rf.7ab6702b52c9e138e2f96b08b89b449e.jpg,640,640,Psoriasis Inversa,1,0,639,636
Psoriasis-Chronic-Plaque-158_jpg.rf.76736185c5a337dd326bcc35f1b5e776.jpg,640,640,Psoriasis Vulgar,0,0,639,617
psoriasis-pustular-generalized-4_jpg.rf.76ec2471f6f8a0e4a556b66fea8e8dff.jpg,640,640,Psoriasis Pustulosa,3,0,639,639
Psoriasis-Chronic-Plaque-127_jpg.rf.7612d7a1a4ae077461bbc0978a940e7f.jpg,640,640,Psoriasis Vulgar,14,4,640,640
Psoriasis-Chronic-Plaque-11_jpg.rf.765d600062bff202ff7bf3518b048941.jpg,640,640,Psoriasis Vulgar,0,7,617,640
Psoriasis-Guttate-17_jpg.rf.7609d579c10d6ce578c5b1efa77b5357.jpg,640,640,Psoriasis Guttata,6,0,640,633
Psoriasis-Chronic-Plaque-163_jpg.rf.76ee0bebe903f68353b265743ace1f28.jpg,640,640,Psoriasis Guttata,0,0,638,638
psoriasis-palms-soles-168_jpg.rf.7c6b922648f15ab78e955a643fd22b97.jpg,640,640,Psoriasis Vulgar,0,0,638,639
psoriasis-palms-soles-100_jpg.rf.7b430cfda18e8f9516042caee321b071.jpg,640,640,Psoriasis Pustulosa,22,0,576,542
c0261149-800px-wm_jpg.rf.7cbf4ea2bcc2b4bea01774ccdd9f924c.jpg,640,640,Psoriasis Eritrodermica,0,0,639,639
Psoriasis-Chronic-Plaque-100_jpg.rf.7c15759a3bd03b4c9f613be44cc0415a.jpg,640,640,Psoriasis Eritrodermica,0,0,627,640
psoriasis-78_jpg.rf.7b588c2eac5231e89c934cb4c1441675.jpg,640,640,Psoriasis Eritrodermica,51,0,622,639
Psoriasis-Chronic-Plaque-162_jpg.rf.7d05eef9fb933a71b0212366039d3620.jpg,640,640,Psoriasis Eritrodermica,26,0,526,639
unnamed_png.rf.7c5a4587deb325aa384f1f4d4f804e78.jpg,640,640,Psoriasis Guttata,28,7,640,640
psoriasis-erythrodermic-23_jpg.rf.7c29673bb50e95fc93209f57fde01ac1.jpg,640,640,Psoriasis Pustulosa,66,24,640,621
psoriasis-pustular-generalized-13_jpg.rf.800228c0e7fa46638d0a960f5bb5df36.jpg,640,640,Psoriasis Guttata,0,0,638,639
psoriasis-palms-soles-13_jpg.rf.7cd8cd13bec27d8b2f09b4f029b7ccb2.jpg,640,640,Psoriasis Vulgar,0,2,637,640
Psoriasis-Hand-561_jpg.rf.7eb2caa493ef5845a9c651034a1db2f6.jpg,640,640,Psoriasis Vulgar,0,0,560,637
Psoriasis-Chronic-Plaque-162_jpg.rf.8090324e556be1d2ad2abb8190f831e4.jpg,640,640,Psoriasis Eritrodermica,18,8,594,640
psoriasis-palms-soles-117_jpg.rf.7d1a91a58666b4dde19ae1601173fae5.jpg,640,640,Psoriasis Pustulosa,11,7,640,640
